2014.12.10,18:00,1228.21,1229.53,1227.29,1227.94,4065
2014.12.10,18:30,1227.94,1229.03,1226.27,1227.89,3754
2014.12.10,19:00,1227.89,1228.97,1227.10,1227.72,3652
2014.12.10,19:30,1227.70,1229.35,1227.11,1229.26,3383
2014.12.10,20:00,1229.27,1230.26,1228.49,1228.61,2895
2014.12.10,20:30,1228.69,1231.80,1228.49,1231.64,3196
2014.12.10,21:00,1231.63,1231.86,1226.89,1228.52,3607
2014.12.10,21:30,1228.50,1228.90,1227.29,1228.20,2818
2014.12.10,22:00,1228.21,1229.21,1225.91,1227.01,3904
2014.12.10,22:30,1226.99,1229.00,1226.51,1227.60,3307
2014.12.10,23:00,1227.62,1227.91,1224.53,1226.09,1361
2014.12.10,23:30,1226.06,1226.89,1225.55,1226.00,664
2014.12.11,01:00,1225.23,1227.48,1225.12,1227.19,945
2014.12.11,01:30,1227.19,1229.77,1227.16,1229.56,1134
2014.12.11,02:00,1229.50,1231.22,1229.32,1229.85,2718
2014.12.11,02:30,1229.87,1231.04,1229.33,1229.39,2447
2014.12.11,03:00,1229.38,1232.66,1228.82,1228.84,3111
2014.12.11,03:30,1228.83,1229.18,1226.84,1227.59,2734
2014.12.11,04:00,1227.59,1229.00,1227.49,1228.76,1599
2014.12.11,04:30,1228.76,1229.71,1228.32,1229.11,1739
2014.12.11,05:00,1229.11,1229.43,1228.21,1229.04,2015
2014.12.11,05:30,1229.03,1229.82,1228.89,1229.63,1421
2014.12.11,06:00,1229.63,1229.80,1228.50,1228.83,1270
2014.12.11,06:30,1228.82,1229.48,1228.18,1228.24,1589
2014.12.11,07:00,1228.31,1228.82,1226.38,1227.09,1831
2014.12.11,07:30,1227.09,1227.30,1222.50,1223.25,3739
2014.12.11,08:00,1223.26,1225.32,1222.51,1222.94,2700
2014.12.11,08:30,1222.95,1224.24,1222.00,1223.77,2271
2014.12.11,09:00,1223.80,1223.85,1221.70,1222.76,2229
2014.12.11,09:30,1222.76,1224.63,1222.71,1224.19,2947
2014.12.11,10:00,1224.15,1224.62,1221.96,1221.98,3144
2014.12.11,10:30,1222.00,1223.34,1220.66,1222.96,3424
2014.12.11,11:00,1222.95,1223.23,1218.53,1219.53,3468
2014.12.11,11:30,1219.53,1220.39,1217.70,1219.65,3454
2014.12.11,12:00,1219.61,1220.09,1218.08,1219.93,3387
2014.12.11,12:30,1219.94,1222.37,1219.26,1221.46,3568
2014.12.11,13:00,1221.47,1222.96,1221.19,1221.31,2504
2014.12.11,13:30,1221.38,1222.77,1221.05,1222.15,2357
2014.12.11,14:00,1222.15,1224.46,1220.97,1223.97,2862
2014.12.11,14:30,1224.00,1224.28,1221.49,1221.70,2760
2014.12.11,15:00,1221.64,1224.38,1221.61,1223.42,4083
2014.12.11,15:30,1223.42,1223.42,1216.61,1216.83,5088
2014.12.11,16:00,1216.93,1219.05,1215.85,1217.22,4286
2014.12.11,16:30,1217.29,1219.09,1216.93,1217.97,4036
2014.12.11,17:00,1217.99,1221.78,1215.84,1221.05,4019
2014.12.11,17:30,1221.06,1225.43,1220.93,1222.50,4154
2014.12.11,18:00,1222.51,1227.31,1221.90,1227.18,3902
2014.12.11,18:30,1227.15,1229.21,1225.25,1225.85,4047
2014.12.11,19:00,1225.83,1231.88,1225.08,1229.68,3906
2014.12.11,19:30,1229.68,1229.74,1225.96,1226.32,2884
2014.12.11,20:00,1226.34,1227.96,1224.64,1224.96,3370
2014.12.11,20:30,1224.96,1226.07,1224.45,1224.45,1977
2014.12.11,21:00,1224.39,1229.69,1224.22,1228.65,2556
2014.12.11,21:30,1228.67,1228.74,1226.50,1226.92,2427
2014.12.11,22:00,1226.96,1226.97,1223.07,1223.68,2322
2014.12.11,22:30,1223.68,1225.47,1223.50,1224.87,2616
2014.12.11,23:00,1224.82,1226.02,1224.50,1224.96,887
2014.12.11,23:30,1224.98,1228.79,1224.75,1227.17,1164
2014.12.12,01:00,1226.93,1227.98,1226.59,1227.39,653
2014.12.12,01:30,1227.39,1227.99,1226.21,1226.48,811
2014.12.12,02:00,1226.48,1226.64,1225.22,1226.03,1573
2014.12.12,02:30,1226.06,1226.58,1224.86,1225.38,1436
2014.12.12,03:00,1225.49,1226.57,1224.36,1225.85,2436
2014.12.12,03:30,1225.88,1226.00,1223.58,1224.27,2362
2014.12.12,04:00,1224.26,1225.53,1224.19,1225.52,1535
2014.12.12,04:30,1225.60,1225.74,1225.10,1225.52,1380
2014.12.12,05:00,1225.52,1226.50,1224.40,1224.89,1590
2014.12.12,05:30,1224.89,1225.36,1224.75,1224.96,1169
2014.12.12,06:00,1224.96,1225.78,1224.81,1225.47,1858
2014.12.12,06:30,1225.49,1225.56,1220.70,1221.08,2513
2014.12.12,07:00,1221.08,1221.76,1217.32,1219.00,2249
2014.12.12,07:30,1219.00,1222.05,1218.39,1221.06,2346
2014.12.12,08:00,1221.07,1222.15,1220.86,1221.65,1582
2014.12.12,08:30,1221.65,1221.90,1219.86,1219.99,1727
2014.12.12,09:00,1220.03,1221.65,1219.20,1220.06,2068
2014.12.12,09:30,1220.06,1220.29,1219.21,1220.26,1968
2014.12.12,10:00,1220.25,1223.37,1219.99,1222.47,3198
2014.12.12,10:30,1222.46,1223.24,1220.60,1222.29,2776
2014.12.12,11:00,1222.29,1226.89,1222.01,1222.04,4111
2014.12.12,11:30,1222.04,1227.26,1222.01,1225.40,3217
2014.12.12,12:00,1225.37,1225.61,1223.70,1223.94,2743
2014.12.12,12:30,1223.94,1225.88,1222.95,1225.25,2720
2014.12.12,13:00,1225.25,1225.84,1222.17,1224.05,2568
2014.12.12,13:30,1224.04,1224.95,1222.79,1222.86,2662
2014.12.12,14:00,1222.86,1223.23,1220.95,1221.50,2973
2014.12.12,14:30,1221.49,1224.27,1221.46,1224.26,3006
2014.12.12,15:00,1224.25,1226.23,1223.77,1224.05,4075
2014.12.12,15:30,1224.09,1225.76,1222.02,1222.26,4651
2014.12.12,16:00,1222.27,1222.55,1218.64,1221.81,4256
2014.12.12,16:30,1221.80,1222.82,1219.25,1219.48,4445
2014.12.12,17:00,1219.44,1220.07,1214.31,1217.95,5333
2014.12.12,17:30,1217.94,1223.67,1217.75,1222.94,4711
2014.12.12,18:00,1222.96,1225.74,1221.89,1225.65,4860
2014.12.12,18:30,1225.73,1225.84,1221.85,1223.81,4242
2014.12.12,19:00,1223.83,1224.83,1223.00,1223.33,3882
2014.12.12,19:30,1223.29,1224.18,1222.62,1223.38,2774
2014.12.12,20:00,1223.39,1223.69,1221.31,1221.75,3550
2014.12.12,20:30,1221.75,1222.90,1221.48,1222.11,1512
2014.12.12,21:00,1222.08,1223.86,1222.08,1223.35,1725
2014.12.12,21:30,1223.36,1223.46,1221.17,1222.03,1701
2014.12.12,22:00,1222.04,1222.25,1220.79,1221.80,1496
2014.12.12,22:30,1221.80,1222.83,1221.42,1221.52,2427
2014.12.12,23:00,1221.51,1222.06,1221.11,1221.85,1059
2014.12.12,23:30,1221.77,1222.52,1221.15,1222.36,532
2014.12.15,01:00,1221.93,1223.75,1220.89,1221.75,651
2014.12.15,01:30,1221.70,1222.42,1221.20,1221.80,688
2014.12.15,02:00,1222.12,1224.05,1221.56,1223.80,2648
2014.12.15,02:30,1223.92,1224.01,1221.42,1222.04,1963
2014.12.15,03:00,1221.98,1222.23,1213.26,1215.69,3968
2014.12.15,03:30,1215.71,1217.45,1215.44,1216.60,2856
2014.12.15,04:00,1216.53,1217.85,1216.18,1217.42,1789
2014.12.15,04:30,1217.42,1217.58,1216.59,1217.06,1885
2014.12.15,05:00,1217.06,1217.54,1216.37,1217.36,1830
2014.12.15,05:30,1217.35,1217.54,1216.53,1217.12,1302
2014.12.15,06:00,1217.06,1217.22,1215.81,1215.94,1240
2014.12.15,06:30,1215.94,1217.38,1215.94,1216.70,1338
2014.12.15,07:00,1216.74,1217.03,1216.27,1216.94,1281
2014.12.15,07:30,1216.94,1217.58,1215.95,1217.32,2056
2014.12.15,08:00,1217.33,1219.83,1217.15,1219.44,2275
2014.12.15,08:30,1219.44,1219.99,1218.31,1219.52,2136
2014.12.15,09:00,1219.53,1220.57,1218.45,1218.64,1873
2014.12.15,09:30,1218.65,1219.67,1216.17,1216.68,2315
2014.12.15,10:00,1216.68,1217.23,1214.02,1214.27,2555
2014.12.15,10:30,1214.24,1214.24,1210.24,1213.06,3107
2014.12.15,11:00,1213.05,1214.18,1212.55,1213.30,2541
2014.12.15,11:30,1213.29,1214.15,1211.15,1211.37,2249
2014.12.15,12:00,1211.38,1212.34,1209.59,1212.00,2307
2014.12.15,12:30,1212.00,1212.28,1210.04,1210.66,2100
2014.12.15,13:00,1210.65,1211.49,1210.48,1211.18,1666
2014.12.15,13:30,1211.18,1211.88,1210.37,1211.57,1719
2014.12.15,14:00,1211.56,1213.31,1211.18,1212.37,1708
2014.12.15,14:30,1212.39,1212.48,1207.43,1207.93,2059
2014.12.15,15:00,1207.93,1210.48,1206.14,1207.47,3187
2014.12.15,15:30,1207.81,1212.14,1207.81,1210.21,3537
2014.12.15,16:00,1210.21,1210.79,1207.83,1209.54,2980
2014.12.15,16:30,1209.50,1211.43,1208.87,1210.57,3725
2014.12.15,17:00,1210.60,1213.92,1208.45,1213.26,4103
2014.12.15,17:30,1213.33,1214.66,1212.35,1213.24,3878
2014.12.15,18:00,1213.25,1216.82,1213.03,1216.82,4212
2014.12.15,18:30,1216.81,1217.10,1214.73,1216.15,4090
2014.12.15,19:00,1216.13,1216.13,1212.48,1213.47,3479
2014.12.15,19:30,1213.50,1213.64,1204.69,1207.44,3958
2014.12.15,20:00,1207.42,1208.43,1206.61,1206.92,3028
2014.12.15,20:30,1207.02,1208.00,1204.00,1207.04,2308
2014.12.15,21:00,1207.04,1207.22,1203.91,1203.91,1448
2014.12.15,21:30,1203.86,1203.99,1194.54,1197.80,2848
2014.12.15,22:00,1197.77,1198.30,1191.39,1192.10,2129
2014.12.15,22:30,1192.18,1194.22,1190.55,1190.55,1876
2014.12.15,23:00,1190.57,1193.72,1190.57,1193.42,880
2014.12.15,23:30,1193.41,1193.72,1192.09,1192.91,590
2014.12.16,01:00,1194.41,1196.82,1192.86,1196.17,958
2014.12.16,01:30,1196.12,1198.54,1196.11,1198.54,540
2014.12.16,02:00,1198.49,1198.63,1194.35,1195.17,1331
2014.12.16,02:30,1195.18,1197.51,1194.73,1197.03,1446
2014.12.16,03:00,1197.08,1199.14,1195.59,1196.42,2139
2014.12.16,03:30,1196.35,1197.23,1195.35,1197.23,1258
2014.12.16,04:00,1197.29,1197.51,1196.67,1197.04,747
2014.12.16,04:30,1197.04,1197.72,1196.82,1196.99,741
2014.12.16,05:00,1196.98,1196.98,1193.37,1195.45,1851
2014.12.16,05:30,1195.48,1196.53,1194.60,1196.43,783
2014.12.16,06:00,1196.49,1196.73,1195.50,1196.65,669
2014.12.16,06:30,1196.68,1198.23,1196.68,1198.06,989
2014.12.16,07:00,1198.21,1199.18,1197.81,1198.54,911
2014.12.16,07:30,1198.60,1198.77,1197.13,1197.38,1371
2014.12.16,08:00,1197.40,1197.81,1195.82,1196.56,1108
2014.12.16,08:30,1196.54,1198.41,1196.13,1197.76,1253
2014.12.16,09:00,1197.76,1198.61,1197.02,1197.36,1655
2014.12.16,09:30,1197.38,1198.94,1196.43,1196.84,1764
2014.12.16,10:00,1196.85,1197.12,1194.57,1194.71,2528
2014.12.16,10:30,1194.72,1197.72,1194.69,1197.19,2975
2014.12.16,11:00,1197.24,1197.99,1196.40,1197.12,2474
2014.12.16,11:30,1197.21,1202.83,1197.21,1201.34,2836
